product_id,sku,sku_missing,product_type,species_scope,matched_category_ids,stock_status,package_term,feeding_table_ids,active_verified_table_ids,active_verified_table_count,feeding_mapping_count,runtime_integrity_status
19899,HYPS02-2,0,simple,dog,72,instock,2 kg,165,165,1,1,OK
19920,JOS0946,0,simple,dog,72,instock,3 kg,46,46,1,1,OK
19921,JOS0947,0,simple,dog,72,instock,900 g,46,46,1,1,OK
20391,JOS0280,0,simple,cat,81,instock,10 kg,,,0,0,NO_ACTIVE_VERIFIED
20393,JOS0339,0,simple,dog,72,instock,900 g,,,0,0,NO_ACTIVE_VERIFIED
20397,JOS0399,0,simple,dog,72,instock,900 g,,,0,0,NO_ACTIVE_VERIFIED
20399,JOS0401,0,simple,cat,81,instock,650 g,,,0,0,NO_ACTIVE_VERIFIED
20401,JOS0402,0,simple,cat,81,instock,650 g,,,0,0,NO_ACTIVE_VERIFIED
20403,JOS0412,0,simple,dog,72,instock,900 g,,,0,0,NO_ACTIVE_VERIFIED
20440,JOS0505,0,simple,dog,72,outofstock,900 g,,,0,0,NO_ACTIVE_VERIFIED
20445,JOS0506,0,simple,dog,72,outofstock,900 g,,,0,0,NO_ACTIVE_VERIFIED
20450,JOS0507,0,simple,dog,72,outofstock,900 g,,,0,0,NO_ACTIVE_VERIFIED
20537,NGPBM12,0,simple,dog,72,instock,12 kg,,,0,0,NO_ACTIVE_VERIFIED
20539,NGPBS02,0,simple,dog,72,instock,2 kg,,,0,0,NO_ACTIVE_VERIFIED
20541,NGPBS07,0,simple,dog,72,instock,7 kg,,,0,0,NO_ACTIVE_VERIFIED
20543,NGPTM03,0,simple,dog,72,instock,3 kg,,,0,0,NO_ACTIVE_VERIFIED
20545,NGPTS05,0,simple,dog,72,instock,500 g,,,0,0,NO_ACTIVE_VERIFIED
20941,HHFS02,0,simple,dog,72,instock,2 kg,199,199,1,1,OK
20943,HYDS02,0,simple,dog,72,instock,2 kg,165,165,1,1,OK
20947,HYHM02,0,simple,dog,72,instock,2 kg,166,166,1,1,OK
20957,HYPA02,0,simple,dog,72,instock,2 kg,,,0,0,NO_ACTIVE_VERIFIED
20961,HYPM02,0,simple,dog,72,instock,2 kg,166,166,1,1,OK
20977,HYVS02,0,simple,dog,72,instock,2 kg,165,165,1,1,OK
21014,JOS0240,0,simple,dog,72,outofstock,900 g,,,0,0,NO_ACTIVE_VERIFIED
21024,JOS0256,0,simple,dog,72,outofstock,900 g,,,0,0,NO_ACTIVE_VERIFIED
21041,JOS0869,0,simple,dog,72,instock,900 g,45,45,1,1,OK
21043,JOS0870,0,simple,dog,72,instock,15 kg,45,45,1,1,OK
21045,JOS0874,0,simple,dog,72,outofstock,10 kg,,,0,0,NO_ACTIVE_VERIFIED
21115,NGABL12,0,simple,dog,72,outofstock,12 kg,169,169,1,1,OK
21117,NGABM03,0,simple,dog,72,instock,3 kg,168,168,1,1,OK
21119,NGABM12,0,simple,dog,72,outofstock,12 kg,168,168,1,1,OK
21123,NGABS05,0,simple,dog,72,instock,500 g,167,167,1,1,OK
21129,NGALL12,0,simple,dog,72,instock,12 kg,169,169,1,1,OK
21131,NGALM03,0,simple,dog,72,instock,3 kg,168,168,1,1,OK
21133,NGALM12,0,simple,dog,72,instock,12 kg,168,168,1,1,OK
21135,NGALS02,0,simple,dog,72,instock,2 kg,167,167,1,1,OK
21137,NGALS05,0,simple,dog,72,instock,500 g,167,167,1,1,OK
21143,NGATL12,0,simple,dog,72,instock,12 kg,169,169,1,1,OK
21145,NGATM03,0,simple,dog,72,instock,3 kg,168,168,1,1,OK
21147,NGATM12,0,simple,dog,72,instock,12 kg,168,168,1,1,OK
21149,NGATS02,0,simple,dog,72,instock,2 kg,167,167,1,1,OK
21151,NGATS05,0,simple,dog,72,instock,500 g,167,167,1,1,OK
21153,NGATS07,0,simple,dog,72,instock,7 kg,167,167,1,1,OK
21173,JOS0693,0,simple,cat,81,instock,650 g,,,0,0,NO_ACTIVE_VERIFIED
21316,f0895d584535,0,simple,dog,72,instock,15 kg,,,0,0,NO_ACTIVE_VERIFIED
21321,JOS0620,0,simple,dog,72,instock,15 kg,44,44,1,1,OK
21337,JOS0647,0,simple,dog,72,instock,10 kg,,,0,0,NO_ACTIVE_VERIFIED
21339,JOS0653,0,simple,dog,72,instock,900 g,,,0,0,NO_ACTIVE_VERIFIED
21345,JOS0672,0,simple,cat,81,instock,300 g,,,0,0,NO_ACTIVE_VERIFIED
21360,JOS0684,0,simple,dog,72,instock,"2,7 kg",,,0,0,NO_ACTIVE_VERIFIED
21362,JOS0685,0,simple,dog,72,instock,"2,7 kg",,,0,0,NO_ACTIVE_VERIFIED
21364,JOS0686,0,simple,dog,72,instock,"2,7 kg",,,0,0,NO_ACTIVE_VERIFIED
21368,JOS0688,0,simple,dog,72,instock,"2,7 kg",,,0,0,NO_ACTIVE_VERIFIED
21370,JOS0689,0,simple,cat,81,instock,"1,9 kg",,,0,0,NO_ACTIVE_VERIFIED
21372,JOS0690,0,simple,cat,81,instock,"1,9 kg",,,0,0,NO_ACTIVE_VERIFIED
21374,JOS0691,0,simple,cat,81,instock,10 kg,,,0,0,NO_ACTIVE_VERIFIED
21376,JOS0692,0,simple,cat,81,instock,"1,9 kg",,,0,0,NO_ACTIVE_VERIFIED
21379,JOS0694,0,simple,cat,81,instock,"1,9 kg",,,0,0,NO_ACTIVE_VERIFIED
21381,JOS0695,0,simple,cat,81,instock,"1,9 kg",,,0,0,NO_ACTIVE_VERIFIED
21531,CHYP03,0,simple,cat,81,instock,300 g,,,0,0,NO_ACTIVE_VERIFIED
21707,JOS0793,0,simple,cat,81,instock,10 kg,41,41,1,1,OK
21728,JOS0798,0,simple,cat,81,instock,2 kg,42,42,1,1,OK
21740,JOS0803,0,simple,cat,81,instock,400 g,24,24,1,1,OK
21752,JOS0806,0,simple,cat,81,instock,400 g,40,40,1,1,OK
21762,JOS0808,0,simple,cat,81,instock,400 g,27,27,1,1,OK
21785,JOS0816,0,simple,cat,81,instock,2 kg,27,27,1,1,OK
21789,JOS0818,0,simple,cat,81,instock,400 g,27,27,1,1,OK
21842,JOS0844,0,simple,cat,81,instock,650 g,,,0,0,NO_ACTIVE_VERIFIED
21844,JOS0845,0,simple,cat,81,instock,650 g,,,0,0,NO_ACTIVE_VERIFIED
21846,JOS0846,0,simple,cat,81,instock,400 g,43,43,1,1,OK
24644,JOS0916,0,simple,dog,72,instock,"12,5 kg",29,29,1,1,OK
25165,NGPBS05,0,simple,dog,72,instock,500 g,,,0,0,NO_ACTIVE_VERIFIED
25227,NGALS07,0,simple,dog,72,instock,7 kg,167,167,1,1,OK
25229,JOS0918,0,simple,dog,72,instock,"12,5 kg",38,38,1,1,OK
25233,JOS0919,0,simple,dog,72,instock,"12,5 kg",39,39,1,1,OK
25237,JOS0920,0,simple,dog,72,instock,"12,5 kg",17,17,1,1,OK
25241,JOS0921,0,simple,dog,72,instock,"12,5 kg",18,18,1,1,OK
25261,JOS0908,0,simple,dog,72,instock,"12,5 kg",33,33,1,1,OK
25265,NGPTL12,0,simple,dog,72,instock,12 kg,,,0,0,NO_ACTIVE_VERIFIED
25383,JOS0925,0,simple,dog,72,instock,3 kg,34,34,1,1,OK
25387,JOS0926,0,simple,dog,72,instock,900 g,34,34,1,1,OK
25391,JOS0927,0,simple,dog,72,instock,10 kg,19,19,1,1,OK
25399,JOS0929,0,simple,dog,72,instock,3 kg,36,36,1,1,OK
25403,JOS0930,0,simple,dog,72,instock,900 g,36,36,1,1,OK
25407,JOS0932,0,simple,dog,72,instock,3 kg,19,19,1,1,OK
25411,JOS0933,0,simple,dog,72,instock,900 g,19,19,1,1,OK
25415,JOS0940,0,simple,dog,72,instock,900 g,23,23,1,1,OK
25419,JOS0941,0,simple,dog,72,instock,3 kg,26,26,1,1,OK
25435,JOS0945,0,simple,dog,72,instock,"12,5 kg",37,37,1,1,OK
25439,JOS0948,0,simple,dog,72,instock,900 g,33,33,1,1,OK
25443,JOS0952,0,simple,dog,72,instock,"12,5 kg",23,23,1,1,OK
25451,JOS0954,0,simple,dog,72,instock,"12,5 kg",20,20,1,1,OK
25455,JOS0955,0,simple,dog,72,instock,3 kg,20,20,1,1,OK
25463,JOS0957,0,simple,dog,72,instock,"12,5 kg",15,15,1,1,OK
25471,JOS0959,0,simple,dog,72,instock,3 kg,29,29,1,1,OK
25475,JOS0960,0,simple,dog,72,instock,900 g,29,29,1,1,OK
25479,JOS0961,0,simple,dog,72,instock,"12,5 kg",35,35,1,1,OK
25617,JOS0979,0,simple,dog,72,instock,"12,5 kg",14,14,1,1,OK
25625,JOS0988,0,simple,dog,72,instock,"12,5 kg",20,20,1,1,OK
25749,JOS1002,0,simple,dog,72,instock,900 g,,,0,0,NO_ACTIVE_VERIFIED
26054,JOS0997,0,simple,dog,72,instock,10 kg,,,0,0,NO_ACTIVE_VERIFIED
26296,JOS0975,0,simple,dog,72,instock,900 g,32,32,1,1,OK
26362,JOS0962,0,simple,dog,72,instock,"12,5 kg",25,25,1,1,OK
26365,JOS0934,0,simple,dog,72,instock,10 kg,16,16,1,1,OK
26368,JOS0949,0,simple,dog,72,instock,"12,5 kg",21,21,1,1,OK
26371,JOS0967,0,simple,dog,72,instock,"12,5 kg",13,13,1,1,OK
26375,JOS0964,0,simple,dog,72,instock,"12,5 kg",31,31,1,1,OK
26383,JOS0966,0,simple,dog,72,instock,900 g,31,31,1,1,OK
26387,JOS0971,0,simple,dog,72,instock,900 g,12,12,1,1,OK
26391,JOS0981,0,simple,dog,72,instock,900 g,14,14,1,1,OK
26395,JOS0991,0,simple,dog,72,instock,900 g,15,15,1,1,OK
26399,JOS0993,0,simple,dog,72,instock,900 g,17,17,1,1,OK
26403,JOS0995,0,simple,dog,72,instock,900 g,18,18,1,1,OK
26407,JOS0986,0,simple,dog,72,instock,900 g,20,20,1,1,OK
26411,JOS0951,0,simple,dog,72,instock,900 g,21,21,1,1,OK
26414,JOS0984,0,simple,dog,72,instock,900 g,22,22,1,1,OK
26418,JOS0936,0,simple,dog,72,instock,900 g,16,16,1,1,OK
26423,JOS0985,0,simple,dog,72,instock,900 g,23,23,1,1,OK
26431,JOS0969,0,simple,dog,72,instock,900 g,13,13,1,1,OK
26435,JOS0938,0,simple,dog,72,instock,900 g,28,28,1,1,OK
26438,JOS0976,0,simple,dog,72,instock,900 g,30,30,1,1,OK
26441,JOS0965,0,simple,dog,72,instock,3 kg,31,31,1,1,OK
26445,JOS0980,0,simple,dog,72,instock,3 kg,14,14,1,1,OK
26449,JOS0977,0,simple,dog,72,instock,3 kg,23,23,1,1,OK
26453,JOS0968,0,simple,dog,72,instock,3 kg,13,13,1,1,OK
26457,JOS0970,0,simple,dog,72,instock,3 kg,12,12,1,1,OK
26884,JOS0935,0,simple,dog,72,instock,3 kg,16,16,1,1,OK
26899,JOS1026,0,simple,dog,72,instock,3 kg,,,0,0,NO_ACTIVE_VERIFIED
26901,JOS0972,0,simple,dog,72,instock,900 g,19,19,1,1,OK
26909,JOS1048,0,simple,dog,72,instock,"2,7 kg",,,0,0,NO_ACTIVE_VERIFIED
26925,JOS0950,0,simple,dog,72,instock,3 kg,21,21,1,1,OK
27019,JOS0989,0,simple,dog,72,instock,3 kg,20,20,1,1,OK
27035,JOS1000,0,simple,dog,72,instock,10 kg,,,0,0,NO_ACTIVE_VERIFIED
27038,JOS0999,0,simple,dog,72,instock,900 g,,,0,0,NO_ACTIVE_VERIFIED
27126,JOS1025,0,simple,cat,81,instock,3 kg,,,0,0,NO_ACTIVE_VERIFIED
27128,JOS1023,0,simple,dog,72,instock,"2,5 kg",26,26,1,1,OK
27130,JOS1022,0,simple,dog,72,instock,"2,5 kg",29,29,1,1,OK
27132,JOS1021,0,simple,cat,81,instock,1 kg,24,24,1,1,OK
27134,JOS1050,0,simple,cat,81,instock,1 kg,27,27,1,1,OK
27564,F012PR0322,0,simple,cat,81,outofstock,"1,5 kg",11,11,1,1,OK
33229,F011BR1262,0,simple,dog,72,instock,5 kg,10,10,1,1,OK
33231,F011PR0543,0,simple,dog,72,outofstock,7 kg,,,0,0,NO_ACTIVE_VERIFIED
33235,F011PU0652,0,simple,dog,72,outofstock,"2,5 kg",8,,0,1,NO_ACTIVE_VERIFIED
33239,F011PU0663,0,simple,dog,72,instock,7 kg,9,9,1,1,OK
33243,F011PU0703,0,simple,dog,72,instock,7 kg,9,9,1,1,OK
33249,F011TR11301,0,simple,dog,72,instock,"1,5 kg",8,,0,1,NO_ACTIVE_VERIFIED
33251,F011TR11302,0,simple,dog,72,instock,5 kg,8,,0,1,NO_ACTIVE_VERIFIED
33253,F011WH1201,0,simple,dog,72,instock,5 kg,6,6,1,1,OK
33259,F012OC0203,0,simple,cat,81,instock,5 kg,7,,0,1,NO_ACTIVE_VERIFIED
33275,F012PR0343,0,simple,cat,81,outofstock,5 kg,,,0,0,NO_ACTIVE_VERIFIED
33285,F012PU0432,0,simple,cat,81,outofstock,"1,5 kg",,,0,0,NO_ACTIVE_VERIFIED
33289,F012PU0442,0,simple,cat,81,instock,"1,5 kg",5,5,1,1,OK
33293,F012QU0512,0,simple,cat,81,instock,"1,5 kg",4,4,1,1,OK
33303,F012TR0732,0,simple,cat,81,instock,"1,5 kg",3,3,1,1,OK
33305,F012TR0733,0,simple,cat,81,instock,,3,3,1,1,OK
33370,F031VL0111,0,simple,dog,72,instock,2 kg,,,0,0,NO_ACTIVE_VERIFIED
33390,F032VL0152,0,simple,cat,81,instock,"1,5 kg",,,0,0,NO_ACTIVE_VERIFIED
33394,F032VL0172,0,simple,cat,81,instock,2 kg,,,0,0,NO_ACTIVE_VERIFIED
33452,01A4A04031,0,simple,dog,72,instock,5 kg,2,2,1,1,OK
34471,DP-EXCL-HYPO-KIAUL-2KG-x2,0,simple,dog,72,instock,,,,0,0,NO_ACTIVE_VERIFIED
34484,DP-HYPS06-2,0,simple,dog,72,instock,,,,0,0,NO_ACTIVE_VERIFIED
34700,ZZTEST-A,0,simple,dog,72,instock,,,,0,0,NO_ACTIVE_VERIFIED
34701,ZZTEST-B,0,simple,dog,72,instock,,,,0,0,NO_ACTIVE_VERIFIED
34703,ZZTEST-D,0,simple,dog,72,instock,,,,0,0,NO_ACTIVE_VERIFIED
